            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2456452.500000000, A.D. 2013-Jun-09 00:00:00.0000, -3.933105901937828E-01, -1.270851483664544E-01,  2.582023903399233E-02,  2.673473694760928E-03, -2.560528266465842E-02, -2.336997112550264E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456453.500000000, A.D. 2013-Jun-10 00:00:00.0000, -3.898241781335178E-01, -1.524146414974937E-01,  2.343118684462966E-02,  4.287357426401267E-03, -2.503966132580016E-02, -2.438859543104036E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456454.500000000, A.D. 2013-Jun-11 00:00:00.0000, -3.847599568631835E-01, -1.771376952241345E-01,  2.094691722514948E-02,  5.829013341199816E-03, -2.439368844769066E-02, -2.527529704558989E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456455.500000000, A.D. 2013-Jun-12 00:00:00.0000, -3.781903128699302E-01, -2.011776931297093E-01,  1.838033181944483E-02,  7.298197833100932E-03, -2.367471708809057E-02, -2.603586037631340E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456456.500000000, A.D. 2013-Jun-13 00:00:00.0000, -3.701876736211138E-01, -2.244650278712072E-01,  1.574376334514520E-02,  8.695054618674036E-03, -2.288942006001447E-02, -2.667586940165741E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456457.500000000, A.D. 2013-Jun-14 00:00:00.0000, -3.608241709236323E-01, -2.469364446926556E-01,  1.304899834545110E-02,  1.002001638738479E-02, -2.204383794932248E-02, -2.720065666729225E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456458.500000000, A.D. 2013-Jun-15 00:00:00.0000, -3.501713940356706E-01, -2.685344340688529E-01,  1.030730416163603E-02,  1.127372320843249E-02, -2.114342899233822E-02, -2.761526917625467E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456459.500000000, A.D. 2013-Jun-16 00:00:00.0000, -3.383002170499187E-01, -2.892066743623122E-01,  7.529458633677196E-03,  1.245695518297726E-02, -2.019311897242056E-02, -2.792444736497406E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456460.500000000, A.D. 2013-Jun-17 00:00:00.0000, -3.252806874525384E-01, -3.089055238465266E-01,  4.725781380314362E-03,  1.357057708714518E-02, -1.919734988977919E-02, -2.813261407871881E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456461.500000000, A.D. 2013-Jun-18 00:00:00.0000, -3.111819648816240E-01, -3.275875604380997E-01,  1.906165786869136E-03,  1.461549302181145E-02, -1.816012660735262E-02, -2.824387107476433E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456462.500000000, A.D. 2013-Jun-19 00:00:00.0000, -2.960723009596068E-01, -3.452131668578718E-01, -9.198889501819740E-04,  1.559260934953309E-02, -1.708506100808537E-02, -2.826200109584092E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456463.500000000, A.D. 2013-Jun-20 00:00:00.0000, -2.800190526686265E-01, -3.617461586043160E-01, -3.743246199059878E-03,  1.650280444549629E-02, -1.597541344146102E-02, -2.819047398073314E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456464.500000000, A.D. 2013-Jun-21 00:00:00.0000, -2.630887230975320E-01, -3.771534519921952E-01, -6.555101030746994E-03,  1.734690401213810E-02, -1.483413141098146E-02, -2.803245562535761E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456465.500000000, A.D. 2013-Jun-22 00:00:00.0000, -2.453470245388238E-01, -3.914047695259767E-01, -9.346950356915252E-03,  1.812566090414649E-02, -1.366388557651435E-02, -2.779081888830392E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456466.500000000, A.D. 2013-Jun-23 00:00:00.0000, -2.268589598792930E-01, -4.044723799961603E-01, -1.211056422648480E-02,  1.883973858212596E-02, -1.246710322952132E-02, -2.746815576096509E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456467.500000000, A.D. 2013-Jun-24 00:00:00.0000, -2.076889190340389E-01, -4.163308708748390E-01, -1.483795838101129E-02,  1.948969746099658E-02, -1.124599945559266E-02, -2.706679030406386E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456468.500000000, A.D. 2013-Jun-25 00:00:00.0000, -1.879007878426267E-01, -4.269569508209819E-01, -1.752136812684109E-02,  2.007598354554971E-02, -1.000260623549761E-02, -2.658879199836952E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456469.500000000, A.D. 2013-Jun-26 00:00:00.0000, -1.675580673984674E-01, -4.363292803696903E-01, -2.015322355285097E-02,  2.059891885320708E-02, -8.738799759244392E-03, -2.603598927516690E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456470.500000000, A.D. 2013-Jun-27 00:00:00.0000, -1.467240022354119E-01, -4.444283291619650E-01, -2.272612610409717E-02,  2.105869321567710E-02, -7.456326242069395E-03, -2.540998308791172E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456471.500000000, A.D. 2013-Jun-28 00:00:00.0000, -1.254617161636827E-01, -4.512362583652962E-01, -2.523282651192309E-02,  2.145535712955879E-02, -6.156826540331723E-03, -2.471216046579394E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456472.500000000, A.D. 2013-Jun-29 00:00:00.0000, -1.038343548426131E-01, -4.567368272366540E-01, -2.766620407859372E-02,  2.178881539355517E-02, -4.841859871588036E-03, -2.394370805710645E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456473.500000000, A.D. 2013-Jun-30 00:00:00.0000, -8.190523440977587E-02, -4.609153230864735E-01, -3.001924731830789E-02,  2.205882132922288E-02, -3.512926948610171E-03, -2.310562572917116E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456474.500000000, A.D. 2013-Jul-01 00:00:00.0000, -5.973799566214523E-02, -4.637585142149550E-01, -3.228503596583755E-02,  2.226497143536330E-02, -2.171492843224848E-03, -2.219874034535727E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456475.500000000, A.D. 2013-Jul-02 00:00:00.0000, -3.739676340996705E-02, -4.652546257115940E-01, -3.445672437868051E-02,  2.240670037542079E-02, -8.190099036518832E-04, -2.122371989128912E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456476.500000000, A.D. 2013-Jul-03 00:00:00.0000, -1.494631070085302E-02, -4.653933383374235E-01, -3.652752637840433E-02,  2.248327624471490E-02,  5.430589407617056E-04, -2.018108817423501E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456477.500000000, A.D. 2013-Jul-04 00:00:00.0000,  7.547772358995713E-03, -4.641658110496519E-01, -3.849070160195735E-02,  2.249379611213798E-02,  1.913216140387302E-03, -1.907124037425376E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456478.500000000, A.D. 2013-Jul-05 00:00:00.0000,  3.001890547903664E-02, -4.615647280832780E-01, -4.033954346450359E-02,  2.243718188132331E-02,  3.289904388444630E-03, -1.789445978519204E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456479.500000000, A.D. 2013-Jul-06 00:00:00.0000,  5.239934111886105E-02, -4.575843718770004E-01, -4.206736887241397E-02,  2.231217657162358E-02,  4.671480003724414E-03, -1.665093615025267E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456480.500000000, A.D. 2013-Jul-07 00:00:00.0000,  7.461998397870656E-02, -4.522207235243272E-01, -4.366750986922206E-02,  2.211734118217222E-02,  6.056184428013940E-03, -1.534078607274390E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456481.500000000, A.D. 2013-Jul-08 00:00:00.0000,  9.661020774082305E-02, -4.454715928476827E-01, -4.513330744968062E-02,  2.185105237579507E-02,  7.442113409049734E-03, -1.396407606991428E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456482.500000000, A.D. 2013-Jul-09 00:00:00.0000,  1.182976700356800E-01, -4.373367806350600E-01, -4.645810783875688E-02,  2.151150130697868E-02,  8.827183414681673E-03, -1.252084893856264E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456483.500000000, A.D. 2013-Jul-10 00:00:00.0000,  1.396081269821759E-01, -4.278182760452974E-01, -4.763526160495569E-02,  2.109669402335354E-02,  1.020909479988768E-02, -1.101115421734872E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456484.500000000, A.D. 2013-Jul-11 00:00:00.0000,  1.604652491421602E-01, -4.169204926769198E-01, -4.865812606236643E-02,  2.060445399764480E-02,  1.158529122825119E-02, -9.435083664085771E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456485.500000000, A.D. 2013-Jul-12 00:00:00.0000,  1.807904413614121E-01, -4.046505473006625E-01, -4.952007151508609E-02,  2.003242750178450E-02,  1.295291483776152E-02, -7.792812817886199E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456486.500000000, A.D. 2013-Jul-13 00:00:00.0000,  2.005026697717039E-01, -3.910185857661472E-01, -5.021449201300433E-02,  1.937809272242769E-02,  1.430875664338113E-02, -6.084649885998039E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456487.500000000, A.D. 2013-Jul-14 00:00:00.0000,  2.195183002374991E-01, -3.760381610903694E-01, -5.073482142113660E-02,  1.863877374343201E-02,  1.564920169421806E-02, -4.311093382063942E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456488.500000000, A.D. 2013-Jul-15 00:00:00.0000,  2.377509537879844E-01, -3.597266691913453E-01, -5.107455575727392E-02,  1.781166079201209E-02,  1.697016856300942E-02, -2.472900142389485E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456489.500000000, A.D. 2013-Jul-16 00:00:00.0000,  2.551113861282258E-01, -3.421058481024676E-01, -5.122728292563172E-02,  1.689383846684895E-02,  1.826704285576420E-02, -5.711655518372711E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456490.500000000, A.D. 2013-Jul-17 00:00:00.0000,  2.715074002249266E-01, -3.232023467315105E-01, -5.118672116732359E-02,  1.588232404255041E-02,  1.953460461090055E-02,  1.392581992254695E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456491.500000000, A.D. 2013-Jul-18 00:00:00.0000,  2.868438032679756E-01, -3.030483692282679E-01, -5.094676776004096E-02,  1.477411837662036E-02,  2.076694973764866E-02,  3.416270182739763E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456492.500000000, A.D. 2013-Jul-19 00:00:00.0000,  3.010224220727802E-01, -2.816824006805309E-01, -5.050155972476976E-02,  1.356627242816997E-02,  2.195740605830600E-02,  5.497153172244247E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456493.500000000, A.D. 2013-Jul-20 00:00:00.0000,  3.139421942558555E-01, -2.591500190137422E-01, -4.984554852817632E-02,  1.225597291865861E-02,  2.309844511247889E-02,  7.631660916901904E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456494.500000000, A.D. 2013-Jul-21 00:00:00.0000,  3.254993563129898E-01, -2.355047964203687E-01, -4.897359099106575E-02,  1.084065119657167E-02,  2.418159170747957E-02,  9.815225388641064E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456495.500000000, A.D. 2013-Jul-22 00:00:00.0000,  3.355877540439673E-01, -2.108092911277856E-01, -4.788105880351250E-02,  9.318119861645902E-03,  2.519733431989039E-02,  1.204208201324749E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456496.500000000, A.D. 2013-Jul-23 00:00:00.0000,  3.440993055259776E-01, -1.851361264998696E-01, -4.656396917222596E-02,  7.686742081342607E-03,  2.613504093657232E-02,  1.430504555736584E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456497.500000000, A.D. 2013-Jul-24 00:00:00.0000,  3.509246518667528E-01, -1.585691489617170E-01, -4.501913913726024E-02,  5.945638672529517E-03,  2.698288683463661E-02,  1.659526112051030E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456498.500000000, A.D. 2013-Jul-25 00:00:00.0000,  3.559540359491273E-01, -1.312046485839985E-01, -4.324436592686286E-02,  4.094937750289646E-03,  2.772780318883051E-02,  1.890193308874436E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456499.500000000, A.D. 2013-Jul-26 00:00:00.0000,  3.590784537853140E-01, -1.031526158758376E-01, -4.123863528299753E-02,  2.136070822467318E-03,  2.835545827218399E-02,  2.121203810484032E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456500.500000000, A.D. 2013-Jul-27 00:00:00.0000,  3.601911261281586E-01, -7.453799494812129E-02, -3.900235887418530E-02,  7.211731786226900E-05,  2.885028631776616E-02,  2.351003254240269E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456501.500000000, A.D. 2013-Jul-28 00:00:00.0000,  3.591893384831407E-01, -4.550187637989594E-02, -3.653764058280257E-02, -2.091803707328119E-03,  2.919558264667098E-02,  2.577757083737260E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456502.500000000, A.D. 2013-Jul-29 00:00:00.0000,  3.559766940638128E-01, -1.620255278507544E-02, -3.384856946203983E-02, -4.348100964325480E-03,  2.937368705902564E-02,  2.799325841120122E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456503.500000000, A.D. 2013-Jul-30 00:00:00.0000,  3.504658145452249E-01,  1.318366332077690E-02, -3.094153435710578E-02, -6.686250917485401E-03,  2.936628008310796E-02,  3.013247165830271E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456504.500000000, A.D. 2013-Jul-31 00:00:00.0000,  3.425815053600276E-01,  4.246198495866866E-02, -2.782555146427258E-02, -9.092333505751685E-03,  2.915481749989710E-02,  3.216728700094163E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456505.500000000, A.D. 2013-Aug-01 00:00:00.0000,  3.322643733081196E-01,  7.141920962750893E-02, -2.451259143357762E-02, -1.154859876168935E-02,  2.872112626181220E-02,  3.406657016232533E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456506.500000000, A.D. 2013-Aug-02 00:00:00.0000,  3.194748423351113E-01,  9.982446200553130E-02, -2.101788713626998E-02, -1.403311317322727E-02,  2.804817786608181E-02,  3.579628359610738E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456507.500000000, A.D. 2013-Aug-03 00:00:00.0000,  3.041974575307426E-01,  1.274308005740250E-01, -1.736019728869461E-02, -1.651954836476205E-02,  2.712104172728052E-02,  3.732007156593447E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456508.500000000, A.D. 2013-Aug-04 00:00:00.0000,  2.864452989521813E-01,  1.539778609168026E-01, -1.356199544965738E-02, -1.897718565438769E-02,  2.592799983746083E-02,  3.860017507540621E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456509.500000000, A.D. 2013-Aug-05 00:00:00.0000,  2.662642504574923E-01,  1.791956757890409E-01, -9.649549565265259E-03, -2.137121425118634E-02,  2.446177487923526E-02,  3.959870891352521E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456510.500000000, A.D. 2013-Aug-06 00:00:00.0000,  2.437367934976160E-01,  2.028097470340768E-01, -5.652855644330365E-03, -2.366339345559426E-02,  2.272078891665388E-02,  4.027929765996387E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456511.500000000, A.D. 2013-Aug-07 00:00:00.0000,  2.189849357423270E-01,  2.245473432996599E-01, -1.605391898422023E-03, -2.581312564259355E-02,  2.071033368192045E-02,  4.060901635507779E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456512.500000000, A.D. 2013-Aug-08 00:00:00.0000,  1.921718572120621E-01,  2.441448629504600E-01,  2.456331821319377E-03, -2.777894451760898E-02,  1.844350429583379E-02,  4.056051889623531E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456513.500000000, A.D. 2013-Aug-09 00:00:00.0000,  1.635018805469603E-01,  2.613559455135623E-01,  6.493439509086638E-03, -2.952036384385930E-02,  1.594173620406005E-02,  4.011417297159462E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456514.500000000, A.D. 2013-Aug-10 00:00:00.0000,  1.332184608668874E-01,  2.759598596708849E-01,  1.046555878911210E-02, -3.099996322439513E-02,  1.323480007764054E-02,  3.925996961558343E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456515.500000000, A.D. 2013-Aug-11 00:00:00.0000,  1.016000472520359E-01,  2.877695716577874E-01,  1.433185986806832E-02, -3.218552334261199E-02,  1.036015719489739E-02,  3.799895561530395E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456516.500000000, A.D. 2013-Aug-12 00:00:00.0000,  6.895387922318680E-02,  2.966388374179537E-01,  1.805220418757860E-02, -3.305198063803280E-02,  7.361656145243464E-03,  3.634396206515124E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456517.500000000, A.D. 2013-Aug-13 00:00:00.0000,  3.560801772496364E-02,  3.024676902392953E-01,  2.158832396305195E-02, -3.358296641587086E-02,  4.287648275503591E-03,  3.431947671143953E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456518.500000000, A.D. 2013-Aug-14 00:00:00.0000,  1.902128759705096E-03,  3.052058212944684E-01,  2.490494400466168E-02, -3.377173568222951E-02,  1.188693481133771E-03,  3.196062165084283E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456519.500000000, A.D. 2013-Aug-15 00:00:00.0000, -3.182230512657393E-02,  3.048535594060782E-01,  2.797075987464870E-02, -3.362137200709358E-02, -1.884903519075308E-03,  2.931132827253150E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456520.500000000, A.D. 2013-Aug-16 00:00:00.0000, -6.523160794958263E-02,  3.014604130843929E-01,  3.075920169029801E-02, -3.314425942781283E-02, -4.885461289985848E-03,  2.642191783019939E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456521.500000000, A.D. 2013-Aug-17 00:00:00.0000, -9.800867456287177E-02,  2.951213947721407E-01,  3.324893792073549E-02, -3.236091641356131E-02, -7.769953512200159E-03,  2.334637145789027E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456522.500000000, A.D. 2013-Aug-18 00:00:00.0000, -1.298603204053784E-01,  2.859715577326906E-01,  3.542410336107774E-02, -3.129836666898005E-02, -1.050152976980599E-02,  2.013959278788634E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456523.500000000, A.D. 2013-Aug-19 00:00:00.0000, -1.605228596169186E-01,  2.741793074113536E-01,  3.727426442447985E-02, -2.998826202464764E-02, -1.305043922668066E-02,  1.685493098447664E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456524.500000000, A.D. 2013-Aug-20 00:00:00.0000, -1.897657721641276E-01,  2.599390896271337E-01,  3.879415818236544E-02, -2.846497105292006E-02, -1.539436060545794E-02,  1.354215741919159E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456525.500000000, A.D. 2013-Aug-21 00:00:00.0000, -2.173935187945649E-01,  2.434640165140330E-01,  3.998325638009349E-02, -2.676381158230580E-02, -1.751821390295784E-02,  1.024599782861570E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456526.500000000, A.D. 2013-Aug-22 00:00:00.0000, -2.432457143407889E-01,  2.249788909584831E-01,  4.084521138955646E-02, -2.491955043146532E-02, -1.941357383218096E-02,  7.005235063310799E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456527.500000000, A.D. 2013-Aug-23 00:00:00.0000, -2.671959634515573E-01,  2.047139600820813E-01,  4.138723900602410E-02, -2.296523455654972E-02, -2.107782092885159E-02,  3.852330256084249E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456528.500000000, A.D. 2013-Aug-24 00:00:00.0000, -2.891497001629719E-01,  1.828995944138677E-01,  4.161948548123628E-02, -2.093136600533764E-02, -2.251315898662299E-02,  8.134686538918229E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456529.500000000, A.D. 2013-Aug-25 00:00:00.0000, -3.090413647913370E-01,  1.597619709016052E-01,  4.155441577528489E-02, -1.884539495729457E-02, -2.372560541919227E-02, -2.091080583328041E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456530.500000000, A.D. 2013-Aug-26 00:00:00.0000, -3.268312132129511E-01,  1.355197453186888E-01,  4.120624891964967E-02, -1.673148218481409E-02, -2.472403268675197E-02, -4.846399110470936E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456531.500000000, A.D. 2013-Aug-27 00:00:00.0000, -3.425019991352309E-01,  1.103816358776582E-01,  4.059045617849768E-02, -1.461047263105236E-02, -2.551931056680764E-02, -7.442242820146948E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456532.500000000, A.D. 2013-Aug-28 00:00:00.0000, -3.560557110919098E-01,  8.454480265888072E-02,  3.972332925415891E-02, -1.250002198441398E-02, -2.612357477910118E-02, -9.872328129245658E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456533.500000000, A.D. 2013-Aug-29 00:00:00.0000, -3.675104905541344E-01,  5.819389169235112E-02,  3.862161941655489E-02, -1.041482441732526E-02, -2.654962901083843E-02, -1.213363444300630E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456534.500000000, A.D. 2013-Aug-30 00:00:00.0000, -3.768978101984774E-01,  3.150061222828684E-02,  3.730224406718272E-02, -8.366898894210339E-03, -2.681047483631403E-02, -1.422575737926160E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456535.500000000, A.D. 2013-Aug-31 00:00:00.0000, -3.842599537502419E-01,  4.623725343908786E-03,  3.578205458168758E-02, -6.365901370678649E-03, -2.691895656857741E-02, -1.615033214411121E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456536.500000000, A.D. 2013-Sep-01 00:00:00.0000, -3.896478108396599E-01, -2.229066295715581E-02,  3.407765793413214E-02, -4.419439404150610E-03, -2.688750453658400E-02, -1.791053511500132E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456537.500000000, A.D. 2013-Sep-02 00:00:00.0000, -3.931189808513743E-01, -4.910859389662630E-02,  3.220528421801695E-02, -2.533373475008946E-03, -2.672795945628512E-02, -1.951066387594759E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456538.500000000, A.D. 2013-Sep-03 00:00:00.0000, -3.947361672541362E-01, -7.570760606967770E-02,  3.018069242171444E-02, -7.120954591633495E-04, -2.645146144158540E-02, -2.095579103143771E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456539.500000000, A.D. 2013-Sep-04 00:00:00.0000, -3.945658367497618E-01, -1.019760007312725E-01,  2.801910743504531E-02,  1.041220730016632E-03, -2.606838900523182E-02, -2.225148440014776E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456540.500000000, A.D. 2013-Sep-05 00:00:00.0000, -3.926771143145695E-01, -1.278120657923661E-01,  2.573518207285835E-02,  2.724398082766579E-03, -2.558833558933175E-02, -2.340358501541973E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456541.500000000, A.D. 2013-Sep-06 00:00:00.0000, -3.891408846074434E-01, -1.531232907588259E-01,  2.334297877296223E-02,  4.336064620489692E-03, -2.502011339443776E-02, -2.441803420927261E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456542.500000000, A.D. 2013-Sep-07 00:00:00.0000, -3.840290713375781E-01, -1.778255956683092E-01,  2.085596647828675E-02,  5.875488985156320E-03, -2.437177634589613E-02, -2.530074152925331E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456543.500000000, A.D. 2013-Sep-08 00:00:00.0000, -3.774140683177242E-01, -2.018425898490437E-01,  1.828702899967770E-02,  7.342441032138294E-03, -2.365065584918887E-02, -2.605748604557736E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456544.500000000, A.D. 2013-Sep-09 00:00:00.0000, -3.693682985761420E-01, -2.251048707626477E-01,  1.564848185306461E-02,  8.737074645730720E-03, -2.286340451058695E-02, -2.669384455594406E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456545.500000000, A.D. 2013-Sep-10 00:00:00.0000, -3.599638807246454E-01, -2.475493690135473E-01,  1.295209516535983E-02,  1.005982994531561E-02, -2.201604424260777E-02, -2.721514116409699E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456546.500000000, A.D. 2013-Sep-11 00:00:00.0000, -3.492723845643803E-01, -2.691187425413537E-01,  1.020912074943280E-02,  1.131135216678928E-02, -2.111401616292919E-02, -2.762641362345037E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456547.500000000, A.D. 2013-Sep-12 00:00:00.0000, -3.373646605260274E-01, -2.897608208233516E-01,  7.430321867309283E-03,  1.249242471566479E-02, -2.016223046647517E-02, -2.793239266142885E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456548.500000000, A.D. 2013-Sep-13 00:00:00.0000, -3.243107299182488E-01, -3.094280984026772E-01,  4.626004542354484E-03,  1.360391414562425E-02, -1.916511504071936E-02, -2.813749121863817E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456549.500000000, A.D. 2013-Sep-14 00:00:00.0000, -3.101797250692308E-01, -3.280772760608751E-01,  1.806049556338226E-03,  1.464672508692845E-02, -1.812666203877356E-02, -2.824580114849595E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2456550.500000000, A.D. 2013-Sep-15 00:00:00.0000, -2.950398702886575E-01, -3.456688473412253E-01, -1.020055513638377E-03,  1.562176341302084E-02, -1.705047195421834E-02, -2.826109543424076E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
