            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458096.500000000, A.D. 2017-Dec-09 00:00:00.0000, -1.641830572205475E+00, -9.271053748586862E-02,  3.814891635629777E-02,  1.355703534658596E-03, -1.276781638679523E-02, -3.009340368837746E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458097.500000000, A.D. 2017-Dec-10 00:00:00.0000, -1.640420449437552E+00, -1.054749498599899E-01,  3.784671826994537E-02,  1.464546371876848E-03, -1.276086610296081E-02, -3.034592771327052E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458098.500000000, A.D. 2017-Dec-11 00:00:00.0000, -1.638901471735671E+00, -1.182319848983285E-01,  3.754200359871206E-02,  1.573412488516471E-03, -1.275306143588921E-02, -3.059671762662844E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458099.500000000, A.D. 2017-Dec-12 00:00:00.0000, -1.637273618542464E+00, -1.309807874588889E-01,  3.723478975963851E-02,  1.682296414256836E-03, -1.274440087759707E-02, -3.084575722996139E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458100.500000000, A.D. 2017-Dec-13 00:00:00.0000, -1.635536874793890E+00, -1.437205008896442E-01,  3.692509433636874E-02,  1.791192653101043E-03, -1.273488292823169E-02, -3.109303043686914E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458101.500000000, A.D. 2017-Dec-14 00:00:00.0000, -1.633691230947828E+00, -1.564502670402624E-01,  3.661293507935774E-02,  1.900095674169555E-03, -1.272450609325726E-02, -3.133852082571577E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458102.500000000, A.D. 2017-Dec-15 00:00:00.0000, -1.631736683013249E+00, -1.691692262754063E-01,  3.629832990605462E-02,  2.008999909540601E-03, -1.271326888339320E-02, -3.158221153416953E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458103.500000000, A.D. 2017-Dec-16 00:00:00.0000, -1.629673232580947E+00, -1.818765174889926E-01,  3.598129690156223E-02,  2.117899755821747E-03, -1.270116982233493E-02, -3.182408539102548E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458104.500000000, A.D. 2017-Dec-17 00:00:00.0000, -1.627500886855231E+00, -1.945712781182143E-01,  3.566185431962744E-02,  2.226789576591459E-03, -1.268820745909709E-02, -3.206412513281421E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458105.500000000, A.D. 2017-Dec-18 00:00:00.0000, -1.625219658685089E+00, -2.072526441572907E-01,  3.534002058325276E-02,  2.335663706632649E-03, -1.267438037070013E-02, -3.230231364860689E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458106.500000000, A.D. 2017-Dec-19 00:00:00.0000, -1.622829566594502E+00, -2.199197501719143E-01,  3.501581428467803E-02,  2.444516455412827E-03, -1.265968715022374E-02, -3.253863409116053E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458107.500000000, A.D. 2017-Dec-20 00:00:00.0000, -1.620330634813314E+00, -2.325717293148134E-01,  3.468925418534708E-02,  2.553342106714086E-03, -1.264412639539655E-02, -3.277306980289441E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458108.500000000, A.D. 2017-Dec-21 00:00:00.0000, -1.617722893309796E+00, -2.452077133416222E-01,  3.436035921646734E-02,  2.662134915194688E-03, -1.262769670959920E-02, -3.300560417931305E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458109.500000000, A.D. 2017-Dec-22 00:00:00.0000, -1.615006377824213E+00, -2.578268326261621E-01,  3.402914847994412E-02,  2.770889099828781E-03, -1.261039670942431E-02, -3.323622043017339E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458110.500000000, A.D. 2017-Dec-23 00:00:00.0000, -1.612181129902118E+00, -2.704282161756550E-01,  3.369564124905289E-02,  2.879598836416013E-03, -1.259222503004007E-02, -3.346490126938875E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458111.500000000, A.D. 2017-Dec-24 00:00:00.0000, -1.609247196927336E+00, -2.830109916473635E-01,  3.335985696869849E-02,  2.988258257149783E-03, -1.257318032841286E-02, -3.369162890899578E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458112.500000000, A.D. 2017-Dec-25 00:00:00.0000, -1.606204632155639E+00, -2.955742853670130E-01,  3.302181525568692E-02,  3.096861461083678E-03, -1.255326128602983E-02, -3.391638557670503E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458113.500000000, A.D. 2017-Dec-26 00:00:00.0000, -1.603053494749463E+00, -3.081172223475265E-01,  3.268153589930706E-02,  3.205402524759090E-03, -1.253246660755265E-02, -3.413915404766820E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458114.500000000, A.D. 2017-Dec-27 00:00:00.0000, -1.599793849812927E+00, -3.206389263067549E-01,  3.233903886197891E-02,  3.313875499624301E-03, -1.251079501533306E-02, -3.435991753268888E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458115.500000000, A.D. 2017-Dec-28 00:00:00.0000, -1.596425768426451E+00, -3.331385196849357E-01,  3.199434427958359E-02,  3.422274401367480E-03, -1.248824524418959E-02, -3.457865915813165E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458116.500000000, A.D. 2017-Dec-29 00:00:00.0000, -1.592949327681456E+00, -3.456151236635074E-01,  3.164747246156865E-02,  3.530593203971476E-03, -1.246481603883378E-02, -3.479536166384529E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458117.500000000, A.D. 2017-Dec-30 00:00:00.0000, -1.589364610716317E+00, -3.580678581854670E-01,  3.129844389136367E-02,  3.638825839911851E-03, -1.244050615741532E-02, -3.501000743470263E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458118.500000000, A.D. 2017-Dec-31 00:00:00.0000, -1.585671706753750E+00, -3.704958419760632E-01,  3.094727922730765E-02,  3.746966200888747E-03, -1.241531438253280E-02, -3.522257861924617E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458119.500000000, A.D. 2018-Jan-01 00:00:00.0000, -1.581870711138354E+00, -3.828981925632067E-01,  3.059399930355194E-02,  3.855008139084205E-03, -1.238923953156561E-02, -3.543305727514819E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458120.500000000, A.D. 2018-Jan-02 00:00:00.0000, -1.577961725373191E+00, -3.952740262984155E-01,  3.023862513033846E-02,  3.962945472181807E-03, -1.236228045379150E-02, -3.564142560907525E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458121.500000000, A.D. 2018-Jan-03 00:00:00.0000, -1.573944857156078E+00, -4.076224583791088E-01,  2.988117789387096E-02,  4.070771987908632E-03, -1.233443601695592E-02, -3.584766612548725E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458122.500000000, A.D. 2018-Jan-04 00:00:00.0000, -1.569820220417117E+00, -4.199426028717703E-01,  2.952167895654165E-02,  4.178481443098245E-03, -1.230570510041714E-02, -3.605176155761947E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458123.500000000, A.D. 2018-Jan-05 00:00:00.0000, -1.565587935357687E+00, -4.322335727348731E-01,  2.916014985772903E-02,  4.286067557789174E-03, -1.227608659997410E-02, -3.625369464046034E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458124.500000000, A.D. 2018-Jan-06 00:00:00.0000, -1.561248128489624E+00, -4.444944798414327E-01,  2.879661231460770E-02,  4.393524006943232E-03, -1.224557943443706E-02, -3.645344777483858E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458125.500000000, A.D. 2018-Jan-07 00:00:00.0000, -1.556800932673891E+00, -4.567244350024952E-01,  2.843108822252716E-02,  4.500844415152169E-03, -1.221418254863846E-02, -3.665100279147630E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458126.500000000, A.D. 2018-Jan-08 00:00:00.0000, -1.552246487159484E+00, -4.689225479926475E-01,  2.806359965521440E-02,  4.608022360722855E-03, -1.218189491707833E-02, -3.684634115762247E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458127.500000000, A.D. 2018-Jan-09 00:00:00.0000, -1.547584937623434E+00, -4.810879275768697E-01,  2.769416886525100E-02,  4.715051387507823E-03, -1.214871554816572E-02, -3.703944457976824E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458128.500000000, A.D. 2018-Jan-10 00:00:00.0000, -1.542816436211400E+00, -4.932196815370630E-01,  2.732281828474395E-02,  4.821925011398023E-03, -1.211464348231987E-02, -3.723029534349462E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458129.500000000, A.D. 2018-Jan-11 00:00:00.0000, -1.537941141577889E+00, -5.053169166979131E-01,  2.694957052574951E-02,  4.928636713844515E-03, -1.207967778447559E-02, -3.741887599394665E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458130.500000000, A.D. 2018-Jan-12 00:00:00.0000, -1.532959218926072E+00, -5.173787389535464E-01,  2.657444838033172E-02,  5.035179932589020E-03, -1.204381753814285E-02, -3.760516886040881E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458131.500000000, A.D. 2018-Jan-13 00:00:00.0000, -1.527870840048356E+00, -5.294042532960173E-01,  2.619747482070309E-02,  5.141548059113293E-03, -1.200706184538331E-02, -3.778915592564766E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458132.500000000, A.D. 2018-Jan-14 00:00:00.0000, -1.522676183368466E+00, -5.413925638448637E-01,  2.581867299988893E-02,  5.247734439200488E-03, -1.196940983449707E-02, -3.797081890523043E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458133.500000000, A.D. 2018-Jan-15 00:00:00.0000, -1.517375433984322E+00, -5.533427738766074E-01,  2.543806625268346E-02,  5.353732371913274E-03, -1.193086067201063E-02, -3.815013928899053E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458134.500000000, A.D. 2018-Jan-16 00:00:00.0000, -1.511968783710292E+00, -5.652539858545340E-01,  2.505567809621224E-02,  5.459535111180549E-03, -1.189141356885313E-02, -3.832709846705582E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458135.500000000, A.D. 2018-Jan-17 00:00:00.0000, -1.506456431118579E+00, -5.771253014599133E-01,  2.467153222987146E-02,  5.565135872965949E-03, -1.185106777312639E-02, -3.850167803742338E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458136.500000000, A.D. 2018-Jan-18 00:00:00.0000, -1.500838581581048E+00, -5.889558216247037E-01,  2.428565253523272E-02,  5.670527840071542E-03, -1.180982255818530E-02, -3.867385997743751E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458137.500000000, A.D. 2018-Jan-19 00:00:00.0000, -1.495115447312506E+00, -6.007446465645758E-01,  2.389806307649794E-02,  5.775704158824039E-03, -1.176767722077308E-02, -3.884362649554474E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458138.500000000, A.D. 2018-Jan-20 00:00:00.0000, -1.489287247414705E+00, -6.124908758115165E-01,  2.350878810126308E-02,  5.880657930515997E-03, -1.172463108723576E-02, -3.901095968046935E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458139.500000000, A.D. 2018-Jan-21 00:00:00.0000, -1.483354207919919E+00, -6.241936082468686E-01,  2.311785204097843E-02,  5.985382203497338E-03, -1.168068351770455E-02, -3.917584115189586E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458140.500000000, A.D. 2018-Jan-22 00:00:00.0000, -1.477316561834235E+00, -6.358519421362488E-01,  2.272527951105538E-02,  6.089869971767410E-03, -1.163583390830890E-02, -3.933825199098000E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458141.500000000, A.D. 2018-Jan-23 00:00:00.0000, -1.471174549181679E+00, -6.474649751665140E-01,  2.233109531112068E-02,  6.194114182496695E-03, -1.159008169702843E-02, -3.949817312627815E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458142.500000000, A.D. 2018-Jan-24 00:00:00.0000, -1.464928417049273E+00, -6.590318044833894E-01,  2.193532442559344E-02,  6.298107746677850E-03, -1.154342636866647E-02, -3.965558589570342E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458143.500000000, A.D. 2018-Jan-25 00:00:00.0000, -1.458578419631922E+00, -6.705515267286140E-01,  2.153799202415730E-02,  6.401843541067121E-03, -1.149586745040261E-02, -3.981047215218758E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458144.500000000, A.D. 2018-Jan-26 00:00:00.0000, -1.452124818276502E+00, -6.820232380773024E-01,  2.113912346177901E-02,  6.505314400234584E-03, -1.144740450218471E-02, -3.996281384214974E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458145.500000000, A.D. 2018-Jan-27 00:00:00.0000, -1.445567881526022E+00, -6.934460342769804E-01,  2.073874427855963E-02,  6.608513110230910E-03, -1.139803711214070E-02, -4.011259266321334E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458146.500000000, A.D. 2018-Jan-28 00:00:00.0000, -1.438907885165059E+00, -7.048190106883495E-01,  2.033688019998917E-02,  6.711432408084097E-03, -1.134776490073694E-02, -4.025979005611557E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458147.500000000, A.D. 2018-Jan-29 00:00:00.0000, -1.432145112266382E+00, -7.161412623265468E-01,  1.993355713769429E-02,  6.814064980922568E-03, -1.129658753138087E-02, -4.040438723494975E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458148.500000000, A.D. 2018-Jan-30 00:00:00.0000, -1.425279853237455E+00, -7.274118839025089E-01,  1.952880119010822E-02,  6.916403463888196E-03, -1.124450472073570E-02, -4.054636515864052E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458149.500000000, A.D. 2018-Jan-31 00:00:00.0000, -1.418312405865918E+00, -7.386299698655664E-01,  1.912263864253775E-02,  7.018440444090860E-03, -1.119151624023885E-02, -4.068570472808107E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458150.500000000, A.D. 2018-Feb-01 00:00:00.0000, -1.411243075364695E+00, -7.497946144480415E-01,  1.871509596685378E-02,  7.120168469984397E-03, -1.113762190701628E-02, -4.082238718296298E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458151.500000000, A.D. 2018-Feb-02 00:00:00.0000, -1.404072174418036E+00, -7.609049117109569E-01,  1.830619982148184E-02,  7.221580054580674E-03, -1.108282157547983E-02, -4.095639422145376E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458152.500000000, A.D. 2018-Feb-03 00:00:00.0000, -1.396800023228588E+00, -7.719599555895686E-01,  1.789597705187614E-02,  7.322667668613610E-03, -1.102711513907421E-02, -4.108770770248163E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458153.500000000, A.D. 2018-Feb-04 00:00:00.0000, -1.389426949564340E+00, -7.829588399389177E-01,  1.748445469094137E-02,  7.423423730717168E-03, -1.097050253552079E-02, -4.121630921210828E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458154.500000000, A.D. 2018-Feb-05 00:00:00.0000, -1.381953288804892E+00, -7.939006585808749E-01,  1.707165995903328E-02,  7.523840602188100E-03, -1.091298374895797E-02, -4.134217980884975E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458155.500000000, A.D. 2018-Feb-06 00:00:00.0000, -1.374379383987997E+00, -8.047845053535745E-01,  1.665762026388656E-02,  7.623910589686594E-03, -1.085455881362812E-02, -4.146530015060958E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458156.500000000, A.D. 2018-Feb-07 00:00:00.0000, -1.366705585857092E+00, -8.156094741624276E-01,  1.624236320090358E-02,  7.723625954080363E-03, -1.079522782231939E-02, -4.158565096475186E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458157.500000000, A.D. 2018-Feb-08 00:00:00.0000, -1.358932252909086E+00, -8.263746590312937E-01,  1.582591655357078E-02,  7.822978918249705E-03, -1.073499092997370E-02, -4.170321346967283E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458158.500000000, A.D. 2018-Feb-09 00:00:00.0000, -1.351059751441172E+00, -8.370791541536404E-01,  1.540830829344537E-02,  7.921961665769762E-03, -1.067384834539328E-02, -4.181796928749980E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458159.500000000, A.D. 2018-Feb-10 00:00:00.0000, -1.343088455596913E+00, -8.477220539449497E-01,  1.498956657971795E-02,  8.020566333834720E-03, -1.061180032105172E-02, -4.192990003758535E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458160.500000000, A.D. 2018-Feb-11 00:00:00.0000, -1.335018747413003E+00, -8.583024530971730E-01,  1.456971975895053E-02,  8.118785009827637E-03, -1.054884715217569E-02, -4.203898714426989E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458161.500000000, A.D. 2018-Feb-12 00:00:00.0000, -1.326851016867314E+00, -8.688194466344130E-01,  1.414879636537443E-02,  8.216609730825263E-03, -1.048498918511163E-02, -4.214521185466407E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458162.500000000, A.D. 2018-Feb-13 00:00:00.0000, -1.318585661927301E+00, -8.792721299688526E-01,  1.372682512141491E-02,  8.314032480762502E-03, -1.042022682843540E-02, -4.224855517122545E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458163.500000000, A.D. 2018-Feb-14 00:00:00.0000, -1.310223088597464E+00, -8.896595989575172E-01,  1.330383493779180E-02,  8.411045189257086E-03, -1.035456055984436E-02, -4.234899782814952E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458164.500000000, A.D. 2018-Feb-15 00:00:00.0000, -1.301763710965868E+00, -8.999809499611788E-01,  1.287985491306768E-02,  8.507639739282787E-03, -1.028799092429902E-02, -4.244652063270329E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458165.500000000, A.D. 2018-Feb-16 00:00:00.0000, -1.293207951250816E+00, -9.102352799052623E-01,  1.245491433317065E-02,  8.603807977340228E-03, -1.022051852560996E-02, -4.254110490295579E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458166.500000000, A.D. 2018-Feb-17 00:00:00.0000, -1.284556239848407E+00, -9.204216863412281E-01,  1.202904267135546E-02,  8.699541713083517E-03, -1.015214402180385E-02, -4.263273243725210E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458167.500000000, A.D. 2018-Feb-18 00:00:00.0000, -1.275809015380247E+00, -9.305392675077498E-01,  1.160226958836607E-02,  8.794832709340044E-03, -1.008286812814475E-02, -4.272138505893591E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458168.500000000, A.D. 2018-Feb-19 00:00:00.0000, -1.266966724740366E+00, -9.405871223928456E-01,  1.117462493226731E-02,  8.889672673412589E-03, -1.001269162033151E-02, -4.280704419890397E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458169.500000000, A.D. 2018-Feb-20 00:00:00.0000, -1.258029823141692E+00, -9.505643507983906E-01,  1.074613873799223E-02,  8.984053255893030E-03, -9.941615336419180E-03, -4.288969081398756E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458170.500000000, A.D. 2018-Feb-21 00:00:00.0000, -1.248998774163165E+00, -9.604700534069286E-01,  1.031684122712879E-02,  9.077966056183783E-03, -9.869640183642664E-03, -4.296930566392020E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458171.500000000, A.D. 2018-Feb-22 00:00:00.0000, -1.239874049797447E+00, -9.703033318494273E-01,  9.886762808049593E-03,  9.171402630558632E-03, -9.796767148114489E-03, -4.304586975432233E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458172.500000000, A.D. 2018-Feb-23 00:00:00.0000, -1.230656130497848E+00, -9.800632887732079E-01,  9.455934075816210E-03,  9.264354497077716E-03, -9.722997294663697E-03, -4.311936458890744E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458173.500000000, A.D. 2018-Feb-24 00:00:00.0000, -1.221345505223837E+00, -9.897490279107511E-01,  9.024385811483890E-03,  9.356813133144463E-03, -9.648331755043310E-03, -4.318977198325288E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458174.500000000, A.D. 2018-Feb-25 00:00:00.0000, -1.211942671486252E+00, -9.993596541505004E-01,  8.592148981248684E-03,  9.448769970531569E-03, -9.572771719761711E-03, -4.325707374872476E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458175.500000000, A.D. 2018-Feb-26 00:00:00.0000, -1.202448135393499E+00, -1.008894273609510E+00,  8.159254736074010E-03,  9.540216393474495E-03, -9.496318442123595E-03, -4.332125159494691E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458176.500000000, A.D. 2018-Feb-27 00:00:00.0000, -1.192862411698428E+00, -1.018351993706798E+00,  7.725734411781993E-03,  9.631143736623254E-03, -9.418973249120801E-03, -4.338228708267923E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458177.500000000, A.D. 2018-Feb-28 00:00:00.0000, -1.183186023844506E+00, -1.027731923237264E+00,  7.291619528987276E-03,  9.721543281350265E-03, -9.340737550603377E-03, -4.344016148521375E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458178.500000000, A.D. 2018-Mar-01 00:00:00.0000, -1.173419504010627E+00, -1.037033172447430E+00,  6.856941792456589E-03,  9.811406257737959E-03, -9.261612842727238E-03, -4.349485587229455E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458179.500000000, A.D. 2018-Mar-02 00:00:00.0000, -1.163563393155316E+00, -1.046254853113798E+00,  6.421733090180703E-03,  9.900723855836544E-03, -9.181600704900091E-03, -4.354635160624809E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458180.500000000, A.D. 2018-Mar-03 00:00:00.0000, -1.153618241061277E+00, -1.055396078622678E+00,  5.986025492693304E-03,  9.989487234239871E-03, -9.100702793424988E-03, -4.359463071466498E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458181.500000000, A.D. 2018-Mar-04 00:00:00.0000, -1.143584606380142E+00, -1.064455964050008E+00,  5.549851252711862E-03,  1.007768751515136E-02, -9.018920839298193E-03, -4.363967564370400E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458182.500000000, A.D. 2018-Mar-05 00:00:00.0000, -1.133463056676406E+00, -1.073433626241528E+00,  5.113242804636899E-03,  1.016531577321483E-02, -8.936256650458009E-03, -4.368146871349493E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458183.500000000, A.D. 2018-Mar-06 00:00:00.0000, -1.123254168470315E+00, -1.082328183894976E+00,  4.676232763667664E-03,  1.025236303019693E-02, -8.852712113604864E-03, -4.371999182554154E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458184.500000000, A.D. 2018-Mar-07 00:00:00.0000, -1.112958527280674E+00, -1.091138757645010E+00,  4.238853924931517E-03,  1.033882025767198E-02, -8.768289198128458E-03, -4.375522656309713E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458185.500000000, A.D. 2018-Mar-08 00:00:00.0000, -1.102576727668204E+00, -1.099864470149867E+00,  3.801139263023281E-03,  1.042467838330552E-02, -8.682989966169454E-03, -4.378715452086787E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458186.500000000, A.D. 2018-Mar-09 00:00:00.0000, -1.092109373278492E+00, -1.108504446178587E+00,  3.363121931626541E-03,  1.050992829714802E-02, -8.596816580973280E-03, -4.381575764909015E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458187.500000000, A.D. 2018-Mar-10 00:00:00.0000, -1.081557076883209E+00, -1.117057812698941E+00,  2.924835262574285E-03,  1.059456085500130E-02, -8.509771301553651E-03, -4.384101837895743E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458188.500000000, A.D. 2018-Mar-11 00:00:00.0000, -1.070920460419903E+00, -1.125523698967161E+00,  2.486312764403642E-03,  1.067856687670369E-02, -8.421856469499216E-03, -4.386291943353022E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458189.500000000, A.D. 2018-Mar-12 00:00:00.0000, -1.060200155031932E+00, -1.133901236619804E+00,  2.047588121118745E-03,  1.076193714297135E-02, -8.333074505228045E-03, -4.388144360563429E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458190.500000000, A.D. 2018-Mar-13 00:00:00.0000, -1.049396801109103E+00, -1.142189559766915E+00,  1.608695191543136E-03,  1.084466239318065E-02, -8.243427916514331E-03, -4.389657366237757E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458191.500000000, A.D. 2018-Mar-14 00:00:00.0000, -1.038511048327885E+00, -1.150387805085721E+00,  1.169668008818930E-03,  1.092673332162593E-02, -8.152919309253282E-03, -4.390829219881075E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458192.500000000, A.D. 2018-Mar-15 00:00:00.0000, -1.027543555690006E+00, -1.158495111915674E+00,  7.305407794388789E-04,  1.100814057519246E-02, -8.061551393452569E-03, -4.391658151713923E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458193.500000000, A.D. 2018-Mar-16 00:00:00.0000, -1.016494991559661E+00, -1.166510622356144E+00,  2.913478818114604E-04,  1.108887475988076E-02, -7.969326984698330E-03, -4.392142389355627E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458194.500000000, A.D. 2018-Mar-17 00:00:00.0000, -1.005366033700390E+00, -1.174433481366521E+00, -1.478761351414993E-04,  1.116892645391050E-02, -7.876249001765126E-03, -4.392280216003027E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
