Earth,x,y,z
,0.214570146625614,-0.993738854083690,-0.000098255621037
,0.214737708450560,-0.993715417305530,-0.000098250752788
,0.214905270274578,-0.993691980528107,-0.000098245884516
,0.215072832097670,-0.993668543751422,-0.000098241016221
,0.215240393919833,-0.993645106975475,-0.000098236147903
,0.215407955741070,-0.993621670200265,-0.000098231279561
,0.215575517561380,-0.993598233425793,-0.000098226411197
,0.215743079380762,-0.993574796652058,-0.000098221542810
,0.215910641199217,-0.993551359879060,-0.000098216674399
,0.216078203016746,-0.993527923106799,-0.000098211805965
,0.216245764833347,-0.993504486335276,-0.000098206937509
,0.216413326649021,-0.993481049564489,-0.000098202069029
,0.216580888463769,-0.993457612794440,-0.000098197200526
,0.216748450277589,-0.993434176025128,-0.000098192332001
,0.216916012090483,-0.993410739256553,-0.000098187463452
,0.217083573902450,-0.993387302488715,-0.000098182594880
,0.217251135713491,-0.993363865721614,-0.000098177726285
,0.217418697523604,-0.993340428955249,-0.000098172857667
,0.217586259332791,-0.993316992189622,-0.000098167989026
,0.217753821141052,-0.993293555424731,-0.000098163120361
,0.217921382948385,-0.993270118660577,-0.000098158251674
,0.218088944754793,-0.993246681897159,-0.000098153382964
,0.218256506560274,-0.993223245134479,-0.000098148514231
,0.218424068364828,-0.993199808372535,-0.000098143645475
,0.218591630168456,-0.993176371611327,-0.000098138776695
,0.218759191971158,-0.993152934850856,-0.000098133907893
,0.218926753772933,-0.993129498091121,-0.000098129039068
,0.219094315573783,-0.993106061332123,-0.000098124170219
,0.219261877373706,-0.993082624573861,-0.000098119301348
,0.219429439172703,-0.993059187816336,-0.000098114432453
,0.219597000970773,-0.993035751059546,-0.000098109563536
,0.219764562767918,-0.993012314303493,-0.000098104694596
,0.219932124564137,-0.992988877548176,-0.000098099825632
,0.220099686359429,-0.992965440793595,-0.000098094956646
,0.220267248153796,-0.992942004039751,-0.000098090087636
,0.220434809947237,-0.992918567286642,-0.000098085218604
,0.220602371739752,-0.992895130534269,-0.000098080349549
,0.220769933531341,-0.992871693782633,-0.000098075480470
,0.220937495322005,-0.992848257031732,-0.000098070611369
,0.221105057111743,-0.992824820281567,-0.000098065742245
,0.221272618900555,-0.992801383532137,-0.000098060873097
,0.221440180688441,-0.992777946783444,-0.000098056003927
,0.221607742475402,-0.992754510035486,-0.000098051134734
,0.221775304261437,-0.992731073288264,-0.000098046265518
,0.221942866046547,-0.992707636541777,-0.000098041396278
