Earth,x1,y1,Sun,x2,y2
,144443254.651959,-2048430.209899,,70195.086718,27361578.105331
,144706450.446820,-1575528.186856,,67782.174860,27361826.532666
,144964943.211610,-1101685.244964,,65412.379181,27362066.333897
,145218740.123740,-626919.859894,,63085.633881,27362297.678405
,145467848.212005,-151250.365979,,60801.874520,27362520.734274
,145712274.357551,325305.040300,,58561.038016,27362735.668324
,145952025.294810,802728.296886,,56363.062627,27362942.646144
,146187107.612428,1281001.472767,,54207.887951,27363141.832121
,146417527.754156,1760106.764661,,52095.454914,27363333.389471
,146643292.019733,2240026.493751,,50025.705761,27363517.480268
,146864406.565738,2720743.102471,,47998.584050,27363694.265477
,147080877.406433,3202239.151341,,46014.034644,27363863.904977
,147292710.414572,3684497.315857,,44072.003702,27364026.557596
,147499911.322201,4167500.383421,,42172.438676,27364182.381133
,147702485.721434,4651231.250318,,40315.288298,27364331.532392
,147900439.065206,5135672.918741,,38500.502576,27364474.167204
,148093776.668011,5620808.493855,,36728.032789,27364610.440457
,148282503.706618,6106621.180905,,34997.831478,27364740.506121
,148466625.220769,6593094.282361,,33309.852439,27364864.517273
,148646146.113856,7080211.195102,,31664.050720,27364982.626128
,148821071.153578,7567955.407645,,30060.382611,27365094.984059
,148991404.972583,8056310.497396,,28498.805641,27365201.741624
,149157152.069090,8545260.127951,,26979.278573,27365303.048590
,149318316.807488,9034788.046418,,25501.761394,27365399.053960
,149474903.418919,9524878.080782,,24066.215314,27365489.905995
,149626916.001849,10015514.137292,,22672.602760,27365575.752238
,149774358.522607,10506680.197888,,21320.887369,27365656.739540
,149917234.815921,10998360.317648,,20011.033986,27365733.014078
,150055548.585423,11490538.622270,,18743.008656,27365804.721384
,150189303.404144,11983199.305576,,17516.778623,27365872.006366
,150318502.714988,12476326.627045,,16332.312324,27365935.013328
,150443149.831191,12969904.909370,,15189.579383,27365993.885997
,150563247.936757,13463918.536040,,14088.550610,27366048.767539
,150678800.086883,13958351.948944,,13029.197996,27366099.800589
,150789809.208363,14453189.645995,,12011.494709,27366147.127264
,150896278.099971,14948416.178777,,11035.415090,27366190.889193
,150998209.432836,15444016.150214,,10100.934652,27366231.227532
,151095605.750794,15939974.212257,,9208.030072,27366268.282987
,151188469.470720,16436275.063583,,8356.679195,27366302.195838
,151276802.882849,16932903.447322,,7546.861022,27366333.105955
,151360608.151078,17429844.148793,,6778.555717,27366361.152823
,151439887.313249,17927081.993255,,6051.744597,27366386.475560
,151514642.281419,18424601.843681,,5366.410132,27366409.212938
,151584874.842109,18922388.598535,,4722.535945,27366429.503404
,151650586.656540,19420427.189567,,4120.106805,27366447.485101
,151711779.260850,19918702.579624,,3559.108630,27366463.295885
,151768454.066295,20417199.760464,,3039.528482,27366477.073347
,151820612.359436,20915903.750586,,2561.354566,27366488.954835
,151868255.302303,21414799.593070,,2124.576228,27366499.077469
,151911383.932550,21913872.353423,,1729.183956,27366507.578166
,151949999.163590,22413107.117431,,1375.169375,27366514.593654
,151984101.784712,22912488.989029,,1062.525251,27366520.260497
,152013692.461187,23412003.088160,,791.245483,27366524.715112
,152038771.734348,23911634.548660,,561.325109,27366528.093788
,152059340.021668,24411368.516127,,372.760301,27366530.532707
,152075397.616806,24911190.145810,,225.548368,27366532.167960
,152086944.689649,25411084.600498,,119.687752,27366533.135573
,152093981.286332,25911037.048400,,55.178030,27366533.571518
,152096507.329241,26411032.661047,,32.019914,27366533.611740
,152094522.617001,26911056.611173,,50.215249,27366533.392172
,152088026.824452,27411094.070616,,109.767017,27366533.048753
,152077019.502600,27911130.208203,,210.679333,27366532.717453
,152061500.078559,28411150.187641,,352.957451,27366532.534286
,152041467.855473,28911139.165410,,536.607759,27366532.635335
,152016922.012423,29411082.288639,,761.637782,27366533.156767
,151987861.604317,29910964.692995,,1028.056184,27366534.234854
,151954285.561765,30410771.500553,,1335.872771,27366536.005993
,151916192.690935,30910487.817673,,1685.098487,27366538.606725
,151873581.673392,31410098.732862,,2075.745418,27366542.173755
,151826451.065929,31909589.314633,,2507.826795,27366546.843972
,151774799.300366,32408944.609354,,2981.356996,27366552.754465
,151718624.683349,32908149.639095,,3496.351544,27366560.042550
,151657925.396118,33407189.399454,,4052.827114,27366568.845781
,151592699.494269,33906048.857387,,4650.801531,27366579.301980
,151522944.907495,34404712.949012,,5290.293776,27366591.549247
,151448659.439307,34903166.577418,,5971.323984,27366605.725987
,151369840.766744,35401394.610445,,6693.913453,27366621.970928
,151286486.440059,35899381.878461,,7458.084642,27366640.423141
,151198593.882399,36397113.172124,,8263.861173,27366661.222061
,151106160.389455,36894573.240121,,9111.267839,27366684.507510
,151009183.129102,37391746.786901,,10000.330606,27366710.419711
,150907659.141022,37888618.470387,,10931.076611,27366739.099318
,150801585.336306,38385172.899665,,11903.534174,27366770.687431
,150690958.497040,38881394.632666,,12917.732795,27366805.325618
,150575775.275876,39377268.173812,,13973.703163,27366843.155940
,150456032.195582,39872777.971662,,15071.477155,27366884.320967
,150331725.648573,40367908.416514,,16211.087844,27366928.963805
,150202851.896429,40862643.838002,,17392.569505,27366977.228117
,150069407.069390,41356968.502663,,18615.957613,27367029.258143
,149931387.165836,41850866.611475,,19881.288855,27367085.198723
,149788788.051748,42344322.297380,,21188.601130,27367145.195324
,149641605.460148,42837319.622766,,22537.933556,27367209.394058
,149489834.990523,43329842.576938,,23929.326477,27367277.941705
,149333472.108233,43821875.073546,,25362.821466,27367350.985742
,149172512.143892,44313400.947991,,26838.461328,27367428.674362
,149006950.292738,44804403.954796,,28356.290115,27367511.156499
,148836781.613978,45294867.764949,,29916.353120,27367598.581853
,148662001.030119,45784775.963209,,31518.696895,27367691.100915
,148482603.326275,46274112.045377,,33163.369247,27367788.864991
,148298583.149458,46762859.415537,,34850.419251,27367892.026229
,148109935.007845,47251001.383253,,36579.897254,27368000.737642
,147916653.270027,47738521.160728,,38351.854885,27368115.153136
,147718732.164241,48225401.859933,,40166.345057,27368235.427537
,147516165.777576,48711626.489681,,42023.421979,27368361.716614
,147308948.055164,49197177.952671,,43923.141159,27368494.177113
,147097072.799343,49682039.042478,,45865.559416,27368632.966777
,146880533.668807,50166192.440506,,47850.734886,27368778.244379
,146659324.177733,50649620.712891,,49878.727029,27368930.169747
,146433437.694880,51132306.307354,,51949.596639,27369088.903797
,146202867.442675,51614231.550008,,54063.405851,27369254.608558
,145967606.496274,52095378.642109,,56220.218150,27369427.447205
,145727647.782599,52575729.656760,,58420.098379,27369607.584087
,145482984.079357,53055266.535555,,60663.112752,27369795.184758
,145233608.014032,53533971.085169,,62949.328858,27369990.416011
,144979512.062859,54011824.973890,,65278.815672,27370193.445905
,144720688.549771,54488809.728092,,67651.643567,27370404.443804
,144457129.645329,54964906.728640,,70067.884321,27370623.580400
,144188827.365618,55440097.207242,,72527.611128,27370851.027759
,143915773.571132,55914362.242725,,75030.898610,27371086.959344
,143637959.965627,56387682.757250,,77577.822825,27371331.550056
,143355378.094953,56860039.512450,,80168.461277,27371584.976268
,143068019.345861,57331413.105508,,82802.892931,27371847.415859
,142775874.944786,57801783.965147,,85481.198221,27372119.048254
,142478935.956606,58271132.347553,,88203.459061,27372400.054459
,142177193.283373,58739438.332214,,90969.758859,27372690.617101
,141870637.663023,59206681.817681,,93780.182529,27372990.920464
,141559259.668060,59672842.517243,,96634.816497,27373301.150532
,141243049.704207,60137899.954519,,99533.748723,27373621.495027
,140921998.009045,60601833.458954,,102477.068705,27373952.143451
,140596094.650611,61064622.161231,,105464.867498,27374293.287129
,140265329.525981,61526244.988586,,108497.237722,27374645.119251
,139929692.359819,61986680.660023,,111574.273579,27375007.834915
,139589172.702903,62445907.681430,,114696.070865,27375381.631174
,139243759.930623,62903904.340595,,117862.726983,27375766.707080
,138893443.241452,63360648.702108,,121074.340960,27376163.263731
,138538211.655384,63816118.602163,,124331.013457,27376571.504320
,138178054.012357,64270291.643234,,127632.846786,27376991.634180
,137812958.970633,64723145.188646,,130979.944926,27377423.860840
,137442915.005158,65174656.357019,,134372.413536,27377868.394070
,137067910.405895,65624802.016591,,137810.359970,27378325.445937
,136687933.276121,66073558.779408,,141293.893294,27378795.230854
,136302971.530703,66520902.995386,,144823.124302,27379277.965639
,135913012.894337,66966810.746238,,148398.165531,27379773.869571
,135518044.899766,67411257.839257,,152019.131277,27380283.164440
,135118054.885962,67854219.800954,,155686.137613,27380806.074615
,134713029.996281,68295671.870551,,159399.302406,27381342.827094
,134302957.176587,68735588.993313,,163158.745332,27381893.651575
,133887823.173350,69173945.813729,,166964.587897,27382458.780509
,133467614.531708,69610716.668519,,170816.953452,27383038.449171
,133042317.593501,70045875.579481,,174715.967211,27383632.895722
,132611918.495277,70479396.246161,,178661.756270,27384242.361279
,132176403.166268,70911252.038333,,182654.449627,27384867.089980
,131735757.326330,71341415.988310,,186694.178198,27385507.329059
,131289966.483858,71769860.783045,,190781.074839,27386163.328914
,130839015.933669,72196558.756046,,194915.274364,27386835.343185
,130382890.754855,72621481.879083,,199096.913562,27387523.628827
,129921575.808605,73044601.753677,,203326.131224,27388228.446191
,129455055.735996,73465889.602379,,207603.068155,27388950.059100
,128983314.955759,73885316.259817,,211927.867201,27389688.734936
,128506337.662007,74302852.163514,,216300.673267,27390444.744719
,128024107.821941,74718467.344460,,220721.633336,27391218.363198
,127536609.173522,75132131.417441,,225190.896494,27392009.868937
,127043825.223116,75543813.571105,,229708.613953,27392819.544406
,126545739.243109,75953482.557761,,234274.939065,27393647.676077
,126042334.269498,76361106.682910,,238890.027352,27394494.554515
,125533593.099447,76766653.794486,,243554.036527,27395360.474484
,125019498.288821,77170091.271799,,248267.126511,27396245.735041
,124500032.149696,77571386.014184,,253029.459464,27397150.639646
,123975176.747834,77970504.429324,,257841.199802,27398075.496262
,123444913.900145,78367412.421256,,262702.514223,27399020.617475
,122909225.172114,78762075.378032,,267613.571729,27399986.320596
,122368091.875214,79154458.159038,,272574.543654,27400972.927787
,121821495.064290,79544525.081947,,277585.603680,27401980.766174
,121269415.534925,79932239.909301,,282646.927869,27403010.167972
,120711833.820792,80317565.834702,,287758.694683,27404061.470614
,120148730.190979,80700465.468607,,292921.085011,27405135.016877
,119580084.647302,81080900.823701,,298134.282190,27406231.155018
,119005876.921607,81458833.299847,,303398.472034,27407350.238915
,118426086.473054,81834223.668584,,308713.842856,27408492.628204
,117840692.485394,82207032.057164,,314080.585494,27409658.688428
,117249673.864237,82577217.932111,,319498.893336,27410848.791187
,116653009.234314,82944740.082287,,324968.962345,27412063.314295
,116050676.936739,83309556.601429,,330490.991084,27413302.641938
,115442655.026267,83671624.870171,,336065.180742,27414567.164838
,114828921.268561,84030901.537494,,341691.735157,27415857.280428
,114209453.137460,84387342.501614,,347370.860844,27417173.393021
,113584227.812263,84740902.890263,,353102.767016,27418515.913994
,112953222.175024,85091537.040357,,358887.665614,27419885.261976
,112316412.807870,85439198.477019,,364725.771326,27421281.863035
,111673775.990344,85783839.891930,,370617.301615,27422706.150883
,111025287.696768,86125413.120994,,376562.476743,27424158.567075
,110370923.593660,86463869.121275,,382561.519792,27425639.561225
,109710659.037170,86799157.947186,,388614.656692,27427149.591221
,109044469.070582,87131228.725907,,394722.116239,27428689.123453
,108372328.421862,87460029.631980,,400884.130121,27430258.633042
,107694211.501271,87785507.861080,,407100.932938,27431858.604085
,107010092.399050,88107609.602892,,413372.762223,27433489.529902
,106319944.883182,88426280.013095,,419699.858466,27435151.913291
,105623742.397248,88741463.184391,,426082.465129,27436846.266796
,104921458.058383,89053102.116542,,432520.828667,27438573.112981
,104213064.655337,89361138.685399,,439015.198546,27440332.984712
,103498534.646667,89665513.610844,,445565.827258,27442126.425456
,102777840.159063,89966166.423633,,452172.970340,27443953.989579
,102050952.985822,90263035.431072,,458836.886382,27445816.242663
,101317844.585496,90556057.681495,,465557.837047,27447713.761833
,100578486.080710,90845168.927472,,472336.087074,27449647.136094
,99832848.257191,91130303.587719,,479171.904291,27451616.966677
,99080901.563010,91411394.707631,,486065.559625,27453623.867406
,98322616.108067,91688373.918394,,493017.327099,27455668.465069
,97557961.663834,91961171.394607,,500027.483841,27457751.399806
,96786907.663384,92229715.810358,,507096.310080,27459873.325516
,96009423.201736,92493934.293673,,514224.089146,27462034.910270
,95225477.036532,92753752.379278,,521411.107461,27464236.836747
,94435037.589088,93009093.959597,,528657.654530,27466479.802682
,93638072.945844,93259881.233905,,535964.022928,27468764.521331
,92834550.860246,93506034.655550,,543330.508284,27471091.721959
,92024438.755110,93747472.877175,,550757.409257,27473462.150337
,91207703.725491,93984112.693820,,558245.027510,27475876.569266
,90384312.542117,94215868.983833,,565793.667682,27478335.759122
,89554231.655420,94442654.647483,,573403.637346,27480840.518411
,88717427.200228,94664380.543159,,581075.246970,27483391.664360
,87873865.001165,94880955.421058,,588808.809864,27485990.033526
,87023510.578826,95092285.854231,,596604.642128,27488636.482423
,86166329.156777,95298276.166874,,604463.062582,27491331.888181
,85302285.669466,95498828.359732,,612384.392698,27494077.149233
,84431344.771110,95693842.032471,,620368.956518,27496873.186024
,83553470.845641,95883214.302883,,628417.080561,27499720.941751
,82668628.017804,96066839.722770,,636529.093722,27502621.383136
,81776780.165489,96244610.190337,,644705.327159,27505575.501230
,80877890.933414,96416414.858945,,652946.114168,27508584.312246
,79971923.748263,96582140.042025,,661251.790044,27511648.858433
,79058841.835404,96741669.113971,,669622.691927,27514770.208985
,78138608.237305,96894882.406828,,678059.158635,27517949.460988
,77211185.833809,97041657.102542,,686561.530476,27521187.740405
,76276537.364407,97181867.120572,,695130.149044,27524486.203112
,75334625.452676,97315383.000617,,703765.356997,27527846.035967
,74385412.633074,97442071.780219,,712467.497810,27531268.457935
,73428861.380273,97561796.866988,,721236.915505,27534754.721262
,72464934.141253,97674417.905157,,730073.954358,27538306.112693
,71493593.370385,97779790.636197,,738978.958579,27541923.954754
,70514801.567754,97877766.753179,,747952.271957,27545609.607084
,69528521.320996,97968193.748558,,756994.237480,27549364.467833
,68534715.350942,98050914.755043,,766105.196912,27553189.975122
,67533346.561405,98125768.379192,,775285.490342,27557087.608563
,66524378.093445,98192588.527354,,784535.455685,27561058.890862
,65507773.384509,98251204.223554,,793855.428135,27565105.389481
,64483496.232855,98301439.418907,,803245.739581,27569228.718393
,63451510.867724,98343112.792102,,812706.717961,27573430.539905
,62411782.025755,98376037.540497,,822238.686560,27577712.566575
,61364275.034178,98400021.161328,,831841.963248,27582076.563221
,60308955.901390,98414865.222499,,841516.859653,27586524.349016
,59245791.415555,98420365.122413,,851263.680252,27591057.799697
,58174749.251933,98416309.838260,,861082.721390,27595678.849866
,57095798.089717,98402481.662147,,870974.270208,27600389.495413
,56008907.739232,98378655.924435,,880938.603477,27605191.796053
,54914049.280404,98344600.703596,,890975.986330,27610087.877982
,53811195.213532,98300076.521901,,901086.670875,27615079.936673
,52700319.623474,98244836.026165,,911270.894698,27620170.239794
,51581398.358458,98178623.652806,,921528.879215,27625361.130289
,50454409.224873,98101175.276373,,931860.827891,27630655.029592
,49319332.199494,98012217.840716,,942266.924294,27636054.441012
,48176149.660767,97911468.971897,,952747.329975,27641561.953280
,47024846.640927,97798636.571935,,963302.182153,27647180.244278
,45865411.100896,97673418.392430,,973931.591201,27652912.084940
,44697834.230103,97535501.587079,,984635.637890,27658760.343363
,43522110.773604,97384562.242089,,995414.370398,27664727.989104
,42338239.389074,97220264.883432,,1006267.801030,27670818.097705
,41146223.036566,97042261.959925,,1017195.902649,27677033.855425
,39946069.404161,96850193.301050,,1028198.604772,27683378.564217
,38737791.373006,96643685.548473,,1039275.789310,27689855.646934
,37521407.525573,96422351.560217,,1050427.285902,27696468.652794
,36296942.701362,96185789.786464,,1061652.866826,27703221.263104
,35064428.604714,95933583.616037,,1072952.241424,27710117.297250
,33823904.469909,95665300.692642,,1084325.050008,27717160.718962
,32575417.789199,95380492.200096,,1095770.857180,27724355.642874
,31319025.110092,95078692.115861,,1107289.144527,27731706.341361
,30054792.908796,94759416.432412,,1118879.302613,27739217.251680
,28782798.547495,94422162.346183,,1130540.622199,27746892.983407
,27503131.323893,94066407.414124,,1142272.284629,27754738.326164
,26215893.622368,93691608.678291,,1154073.351267,27762758.257654
,24921202.177021,93297201.759326,,1165942.751926,27770957.951960
,23619189.457969,92882599.920272,,1177879.272153,27779342.788139
,22310005.193392,92447193.102878,,1189881.539279,27787918.359048
,20993818.041097,91990346.939370,,1201948.007092,27796690.480409
,19670817.424746,91511401.743777,,1214076.939004,27805665.200055
,18341215.551372,91009671.488109,,1226266.389555,27814848.807314
,17005249.628410,90484442.770281,,1238514.184088,27824247.842477
,15663184.300172,89934973.782496,,1250817.896411,27833869.106246
,14315314.325517,89360493.291071,,1263174.824251,27843719.669095
,12961967.520346,88760199.641351,,1275581.962276,27853806.880390
,11603507.990526,88133259.804577,,1288035.972454,27864138.377126
,10240339.682818,87478808.487399,,1300533.151506,27874722.092090
,8872910.283347,86795947.329286,,1313069.395160,27885566.261224
,7501715.494995,86083744.218460,,1325640.158937,27896679.429890
,6127303.726753,85341232.763397,,1338240.415166,27908070.457719
,4750281.229372,84567411.964401,,1350864.605892,27919748.521620
,3371317.712448,83761246.138594,,1363506.591390,27931723.116470
,1991152.478084,82921665.161927,,1376159.593926,27944004.052892
,610601.105257,82047565.103732,,1388816.136482,27956601.451442
,-769437.283482,81137809.343073,,1401467.976130,27969525.732370
,-2147972.145814,80191230.271907,,1414106.031833,27982787.600008
,-3523913.013783,79206631.707844,,1426720.306456,27996398.020651
,-4896060.348481,78182792.159294,,1439299.802936,28010368.192623
,-6263095.760115,77118469.107819,,1451832.434610,28024709.507015
,-7623571.618349,76012404.496394,,1464304.929972,28039433.497372
,-8975900.104532,74863331.637546,,1476702.732308,28054551.776363
,-10318341.792411,73669983.781121,,1489009.895001,28070075.957228
,-11648993.888761,72431104.606471,,1501208.973728,28086017.557596
,-12965778.321831,71145460.926231,,1513280.917258,28102387.883013
,-14266429.935429,69811857.905852,,1525204.959218,28119197.887417
,-15548485.131134,68429157.110991,,1536958.513966,28136458.007684
,-16809271.401757,66996297.688915,,1548517.080639,28154177.969441
,-18045898.315519,65512320.964097,,1559854.160495,28172366.561579
,-19255250.641005,63976398.674638,,1570941.193888,28191031.377394
,-20433984.443767,62387864.986490,,1581747.524482,28210178.521081
,-21578527.129288,60746252.287087,,1592240.399641,28229812.279593
,-22685082.542418,59051330.569663,,1602385.017185,28249934.761573
,-23749642.343719,57303149.966397,,1612144.629680,28270545.507423
,-24768004.946137,55502085.668315,,1621480.718048,28291641.077486
,-25735803.283122,53648884.084938,,1630353.246140,28313214.628872
,-26648542.559736,51744708.659012,,1638721.006822,28335255.495433
,-27501648.878361,49791183.286819,,1646542.067768,28357748.789703
,-28290529.201423,47790430.844121,,1653774.321182,28380675.049700
,-29010642.498201,45745103.940512,,1660376.136055,28404009.956975
,-29657581.125191,43658404.794228,,1666307.104235,28427724.154409
,-30227160.544027,41534091.116015,,1671528.862943,28451783.192270
,-30715514.459011,39376465.189794,,1676005.966968,28476147.628316
,-31119191.467391,37190343.991973,,1679706.774729,28500773.301738
,-31435248.498819,34981009.210025,,1682604.304909,28525611.791373
,-31661335.826201,32754137.355287,,1684677.015811,28550611.056415
,-31795768.390913,30515711.699285,,1685909.459246,28575716.243757
,-31837578.683776,28271919.323394,,1686292.765337,28600870.631817
,-31786547.463796,26029037.950195,,1685824.924140,28626016.668037
,-31643210.092226,23793318.217898,,1684510.843709,28651097.048162
,-31408838.038340,21570867.510310,,1682362.180550,28676055.781255
,-31085396.948090,19367541.291054,,1679396.955203,28700839.185921
,-30675484.319621,17188847.139620,,1675638.980869,28725396.770078
,-30182251.098438,15039865.469702,,1671117.144611,28749681.957789
,-29609312.262039,12925189.413852,,1665864.587620,28773652.640389
,-28960651.671887,10848884.793456,,1659917.832921,28797271.543463
,-28240526.179079,8814469.652342,,1653315.906238,28820506.414485
,-27453373.291983,6824911.659747,,1646099.489516,28843330.046621
,-26603725.794631,4882640.863243,,1638310.138160,28865720.161814
,-25696135.690169,2989574.810490,,1629989.583774,28887659.180478
,-24735108.858238,1147152.925637,,1621179.135112,28909133.906339
,-23725050.947593,-643622.844442,,1611919.182038,28930135.153804
,-22670224.326291,-2382143.786572,,1602248.800852,28950657.342347
,-21574715.398343,-4068148.834795,,1592205.454665,28970698.078580
,-20442411.259675,-5701679.437154,,1581824.779379,28990257.742490
,-19276984.483580,-7283036.222688,,1571140.444209,29009339.090166
,-18081884.765114,-8812738.407872,,1560184.075078,29027946.881652
,-16860336.182445,-10291486.533447,,1548985.229512,29046087.539328
,-15615338.921342,-11720128.840117,,1537571.412448,29063768.839647
,-14349674.431988,-13099631.373657,,1525968.123512,29080999.639070
,-13065913.126164,-14431051.750183,,1514198.927582,29097789.633553
,-11766423.863782,-15715516.402107,,1502285.541761,29114149.149939
,-10453384.611839,-16954201.055261,,1490247.933095,29130088.966983
,-9128793.780626,-18148314.148857,,1478104.422499,29145620.163348
,-7794481.848928,-19299082.894378,,1465871.791336,29160753.989795
,-6452122.981187,-20407741.670531,,1453565.387917,29175501.762792
,-5103246.415679,-21475522.463657,,1441199.231909,29189874.776877
,-3749247.465012,-22503647.082237,,1428786.115181,29203884.233276
,-2391398.020108,-23493320.897382,,1416337.698106,29217541.182526
,-1030856.488210,-24445727.886059,,1403864.600664,29230856.479024
,331322.874108,-25362026.778790,,1391376.488010,29243840.745717
,1694181.248826,-26243348.137655,,1378882.150345,29256504.347307
,3056847.163988,-27090792.212898,,1366389.577099,29268857.370610
,4418529.007128,-27905427.447048,,1353906.025575,29280909.610834
,5778508.122249,-28688289.514016,,1341438.084226,29292670.562772
,7136132.462230,-29440380.797051,,1328991.730855,29304149.416018
,8490810.764988,-30162670.223952,,1316572.386001,29315355.053454
,9842007.219927,-30856093.390540,,1304184.961839,29326296.052386
,11189236.590569,-31521552.914299,,1291833.906893,29336980.687778
,12532059.759608,-32159918.969513,,1279523.246878,29347416.937167
,13870079.663579,-32772029.963248,,1267256.621971,29357612.486856
,15202937.585714,-33358693.318403,,1255037.320797,29367574.739090
,16530309.777222,-33920686.335855,,1242868.311400,29377310.819965
,17851904.379074,-34458757.112658,,1230752.269470,29386827.587846
,19167458.618236,-34973625.497404,,1218691.604043,29396131.642119
,20476736.254233,-35465984.067347,,1206688.480912,29405229.332157
,21779525.253754,-35936499.114821,,1194744.843943,29414126.766356
,23075635.672845,-36385811.632931,,1182862.434495,29422829.821180
,24364897.727922,-36814538.292547,,1171042.809100,29431344.150107
,25647160.038454,-37223272.404314,,1159287.355577,29439675.192460
,26922288.025671,-37612584.860822,,1147597.307708,29447828.182036
,28190162.453050,-37983025.055229,,1135973.758623,29455808.155530
,29450678.095612,-38335121.773605,,1124417.673000,29463619.960719
,30703742.526260,-38669384.059033,,1112929.898185,29471268.264379
,31949275.008460,-38986302.046182,,1101511.174351,29478757.559940
,33187205.485564,-39286347.765545,,1090162.143759,29486092.174858
,34417473.657983,-39569975.916998,,1078883.359220,29493276.277704
,35640028.140228,-39837624.612660,,1067675.291823,29500313.884978
,36854825.690593,-40089716.089292,,1056538.337998,29507208.867640
,38061830.506928,-40326657.390717,,1045472.825969,29513964.957364
,39261013.582557,-40548841.020859,,1034479.021662,29520585.752524
,40452352.116972,-40756645.568187,,1023557.134106,29527074.723924
,41635828.976408,-40950436.302374,,1012707.320380,29533435.220262
,42811432.199881,-41130565.744100,,1001929.690138,29539670.473359
,43979154.546680,-41297374.208948,,991224.309762,29545783.603140
,45138993.081662,-41451190.326373,,980591.206159,29551777.622397
,46290948.795057,-41592331.534727,,970030.370253,29557655.441323
,47435026.253772,-41721104.553349,,959541.760174,29563419.871843
,48571233.281473,-41837805.832688,,949125.304198,29569073.631739
,49699580.664973,-41942721.983441,,938780.903433,29574619.348585
,50820081.884669,-42036130.185643,,928508.434296,29580059.563496
,51932752.866979,-42118298.578642,,918307.750775,29585396.734705
,53037611.756923,-42189486.632847,,908178.686523,29590633.240972
,54134678.709143,-42249945.504114,,898121.056767,29595771.384828
,55223975.695828,-42299918.371614,,888134.660072,29600813.395679
,56305526.330117,-42339640.759962,,878219.279957,29605761.432754
,57379355.703719,-42369340.846394,,868374.686390,29610617.587923
,58445490.237560,-42389239.753726,,858600.637149,29615383.888385
,59503957.544396,-42399551.829771,,848896.879088,29620062.299224
,60554786.302416,-42400484.913927,,839263.149293,29624654.725860
,61598006.138934,-42392240.591527,,829699.176147,29629163.016376
,62633647.523371,-42375014.436601,,820204.680316,29633588.963744
,63661741.668760,-42348996.243594,,810779.375645,29637934.307951
,64682320.441105,-42314370.248612,,801422.969996,29642200.738027
,65695416.275965,-42271315.340706,,792135.166008,29646389.893981
,66701062.101694,-42220005.263698,,782915.661801,29650503.368653
,67699291.268795,-42160608.809014,,773764.151628,29654542.709478
,68690137.484934,-42093289.999963,,764680.326464,29658509.420181
,69673634.755146,-42018208.267906,,755663.874560,29662404.962387
,70649817.326846,-41935518.620696,,746714.481945,29666230.757169
,71618719.639256,-41845371.803777,,737831.832889,29669988.186523
,72580376.276923,-41747914.454307,,729015.610329,29673678.594781
,73534821.927003,-41643289.248637,,720265.496262,29677303.289964
,74482091.340014,-41531635.043479,,711581.172105,29680863.545073
,75422219.293818,-41413087.011064,,702962.319022,29684360.599334
,76355240.560552,-41287776.768583,,694408.618233,29687795.659379
,77281189.876312,-41155832.502187,,685919.751285,29691169.900386
,78200101.913365,-41017379.085805,,677495.400311,29694484.467168
,79112011.254702,-40872538.195031,,669135.248264,29697740.475216
,80016952.370760,-40721428.416310,,660838.979128,29700939.011699
,80914959.598132,-40564165.351652,,652606.278113,29704081.136428
,81806067.120150,-40400861.719074,,644436.831835,29707167.882771
,82690308.949155,-40231627.448985,,636330.328478,29710200.258545
,83567718.910367,-40056569.776692,,628286.457941,29713179.246853
,84438330.627216,-39875793.331203,,620304.911973,29716105.806909
,85302177.508020,-39689400.220521,,612385.384295,29718980.874811
,86159292.733931,-39497490.113557,,604527.570710,29721805.364301
,87009709.248025,-39300160.318845,,596731.169205,29724580.167477
,87853459.745481,-39097505.860190,,588995.880039,29727306.155493
,88690576.664737,-38889619.549389,,581321.405825,29729984.179224
,89521092.179578,-38676592.056158,,573707.451601,29732615.069907
,90345038.192069,-38458511.975396,,566153.724897,29735199.639757
,91162446.326268,-38235465.891889,,558659.935793,29737738.682562
,91973347.922677,-38007538.442580,,551225.796966,29740232.974251
,92777774.033357,-37774812.376518,,543851.023739,29742683.273447
,93575755.417668,-37537368.612558,,536535.334118,29745090.321993
,94367322.538583,-37295286.294953,,529278.448827,29747454.845464
,95152505.559532,-37048642.846885,,522080.091334,29749777.553654
,95931334.341736,-36797514.022059,,514939.987880,29752059.141056
,96703838.441998,-36541973.954421,,507857.867496,29754300.287309
,97470047.110902,-36282095.206090,,500833.462019,29756501.657646
,98229989.291411,-36017948.813573,,493866.506108,29758663.903310
,98983693.617811,-35749604.332342,,486956.737251,29760787.661969
,99731188.414982,-35477129.879838,,480103.895773,29762873.558105
,100472501.697978,-35200592.176963,,473307.724839,29764922.203399
,101207661.171878,-34920056.588130,,466567.970455,29766934.197095
,101936694.231895,-34635587.159929,,459884.381470,29768910.126356
,102659627.963718,-34347246.658458,,453256.709569,29770850.566606
,103376489.144071,-34055096.605383,,446684.709270,29772756.081859
,104087304.241469,-33759197.312773,,440168.137915,29774627.225041
,104792099.417152,-33459607.916757,,433706.755667,29776464.538297
,105490900.526189,-33156386.410059,,427300.325491,29778268.553289
,106183733.118726,-32849589.673443,,420948.613150,29780039.791486
,106870622.441375,-32539273.506127,,414651.387191,29781778.764441
,107551593.438734,-32225492.655185,,408408.418927,29783485.974062
,108226670.755004,-31908300.843997,,402219.482427,29785161.912869
,108895878.735729,-31587750.799778,,396084.354497,29786807.064253
